Location,Customer ID,Customer Name,Contact Type,Catalog Type,Ship To ID,Ship To Name,Sales Order,Salesman,Model,Model Description,Status,Sub Status,Invoice,Invoice Date,Price Name,Channel,State,Country,Order Qty,Order Price,Shipped Qty,Shipped Price,Shipped CBF
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20010,SRDAS,2147SG-6,MIRROR,Closed,,HE19974,09/27/2018,Promotion Price,,TX,US United States,1,25.00,1,25.00,1.911
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20010,SRDAS,5603-36,"COUNTER HEIGHT TABLE, GRAY",Closed,,HE19974,09/27/2018,Promotion Price,,TX,US United States,1,107.00,1,107.00,12.795
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20010,SRDAS,5603-24,"COUNTER HEIGHT STOOL, BLACK PU, NAILHEADS",Closed,,HE19974,09/27/2018,Promotion Price,,TX,US United States,4,112.00,4,112.00,4.740
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,9668BRW-1,GLIDER RECLINING CHAIR,Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,1,219.00,1,219.00,20.500
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,9668BRW-3,DOUBLE RECLINING SOFA,Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,1,350.00,1,350.00,42.400
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,2147-1,"(1/2) QN HB & FB, L.PHILIP,CHRY",Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,1,86.00,1,86.00,6.148
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,2147-3,"(2/2) QN RL & SL, BRW CHERRY",Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,1,23.00,1,23.00,1.070
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,2147-4,NIGHT STAND,Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,1,50.00,1,50.00,6.809
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,2147-5,DRESSER,Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,1,115.00,1,115.00,23.318
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,2147-6,MIRROR,Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,1,25.00,1,25.00,1.911
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,1904GY-1,"(1/2) QN HB & FB & SL,GRAY",Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,2,172.00,2,172.00,13.752
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,1904GY-3,(2/2) QN/EK RL,Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,2,46.00,2,46.00,2.147
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,1904GY-4,NIGHT STAND,Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,2,130.00,2,130.00,14.719
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,1904GY-5,DRESSER,Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,2,290.00,2,290.00,48.883
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,1904GY-6,MIRROR,Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,2,60.00,2,60.00,7.740
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,1904-1,"(1/2) QN HB & FB & SL, LT ELM",Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,1,86.00,1,86.00,6.876
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,1904-3,(2/2) QN/EK RL,Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,1,23.00,1,23.00,1.074
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,1904-4,"NIGHT STAND, LIGHT ELM",Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,1,65.00,1,65.00,7.360
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,1904-5,DRESSER,Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,1,145.00,1,145.00,24.272
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,1904-6,MIRROR,Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,1,30.00,1,30.00,3.870
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,2147W-1,"(1/2) QN HB & FB, L.PHILIP, WHT",Closed,,HE19975,09/27/2018,Unit Price,,TX,US United States,1,91.00,1,91.00,6.148
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,2147W-3,"(2/2) QN RL & SL, WHITE",Closed,,HE19975,09/27/2018,Unit Price,,TX,US United States,1,27.00,1,27.00,1.070
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,2147W-4,NIGHT STAND,Closed,,HE19975,09/27/2018,Unit Price,,TX,US United States,1,52.00,1,52.00,6.809
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,2147W-5,DRESSER,Closed,,HE19975,09/27/2018,Unit Price,,TX,US United States,1,129.00,1,129.00,23.318
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,2147W-6,MIRROR,Closed,,HE19975,09/27/2018,Unit Price,,TX,US United States,1,30.00,1,30.00,1.911
"HOMELEGANCE TX, INC.",TOTAL,Total Rooms,Customer-Local;,,TOTAL,Total Rooms,S20011,SRDAS,1936-4,"NIGHT STAND, PAPER VNR",Closed,,HE19975,09/27/2018,Promotion Price,,TX,US United States,1,60.00,1,60.00,6.222
"HOMELEGANCE TX, INC.",TOTSS,Total Sleep Shop Warehouse,Customer-Local;,,TOTSS,Total Sleep Shop Warehouse,S19356,SRDAS,8367CH-3,"(1/2) LSF/RSF 3-SEATER, REVERSIBLE, CHOC FABRIC",Closed,,HE19347,09/07/2018,Promotion Price,,TX,US United States,1,165.00,1,165.00,25.090
"HOMELEGANCE TX, INC.",TOTSS,Total Sleep Shop Warehouse,Customer-Local;,,TOTSS,Total Sleep Shop Warehouse,S19356,SRDAS,8367CH-5,"(2/2)  LSF/RSF CHAISE, REVERSIBLE, CHOC FABRIC",Closed,,HE19347,09/07/2018,Promotion Price,,TX,US United States,1,164.00,1,164.00,24.250
"HOMELEGANCE TX, INC.",TOTSS,Total Sleep Shop Warehouse,Customer-Local;,,TOTSS,Total Sleep Shop Warehouse,S19445,SRDAS,8367CH-4,"OTTOMAN, CHOC FABRIC",Closed,,HE19693,09/18/2018,Unit Price,,TX,US United States,1,60.00,1,60.00,8.890
"HOMELEGANCE TX, INC.",TOTSS,Total Sleep Shop Warehouse,Customer-Local;,,TOTSS,Total Sleep Shop Warehouse,S20064,SRDAS,9701BLK-1,CHAIR,Closed,,HE20049,09/28/2018,Unit Price,,TX,US United States,1,109.00,1,109.00,11.900
"HOMELEGANCE TX, INC.",TOTSS,Total Sleep Shop Warehouse,Customer-Local;,,TOTSS,Total Sleep Shop Warehouse,S20064,SRDAS,9701BLK-2,LOVE SEAT,Closed,,HE20049,09/28/2018,Unit Price,,TX,US United States,1,149.00,1,149.00,17.500
"HOMELEGANCE TX, INC.",TOTSS,Total Sleep Shop Warehouse,Customer-Local;,,TOTSS,Total Sleep Shop Warehouse,S20064,SRDAS,35800-S,"SIDE PIER / BOOKCASE, 3A",Closed,,HE20049,09/28/2018,Unit Price,,TX,US United States,1,95.00,1,95.00,3.770
"HOMELEGANCE TX, INC.",TRIMA,"TRI-MARX, INC",Customer-Designer;,,TRIMA,"TRI-MARX, INC",S19360,SRDAS,1919K-1,"(1/3)CK/EK BNDD LTR UPH HB,CHRY",Closed,,HE19301,09/06/2018,Unit Price,,TX,US United States,1,368.00,1,368.00,22.260
"HOMELEGANCE TX, INC.",TRIMA,"TRI-MARX, INC",Customer-Designer;,,TRIMA,"TRI-MARX, INC",S19360,SRDAS,1919K-2,(2/3) CK/EK BNDD LTHR UPH FB,Closed,,HE19301,09/06/2018,Unit Price,,TX,US United States,1,233.00,1,233.00,27.750
"HOMELEGANCE TX, INC.",TRIMA,"TRI-MARX, INC",Customer-Designer;,,TRIMA,"TRI-MARX, INC",S19360,SRDAS,1919-3,(3/3) EK/QN L.PROFILE RL,Closed,,HE19301,09/06/2018,Unit Price,,TX,US United States,1,134.00,1,134.00,6.010
"HOMELEGANCE TX, INC.",TRIMA,"TRI-MARX, INC",Customer-Designer;,,TRIMA,"TRI-MARX, INC",S19360,SRDAS,1919-4,"NIGHT STAND, MARBLE TOP, CHERRY",Closed,,HE19301,09/06/2018,Unit Price,,TX,US United States,2,546.00,2,546.00,33.000
"HOMELEGANCE TX, INC.",TRIMA,"TRI-MARX, INC",Customer-Designer;,,TRIMA,"TRI-MARX, INC",S19360,SRDAS,1919-5,"DRESSER, MARBLE TOP",Closed,,HE19301,09/06/2018,Unit Price,,TX,US United States,1,642.00,1,642.00,43.300
"HOMELEGANCE TX, INC.",TRIMA,"TRI-MARX, INC",Customer-Designer;,,TRIMA,"TRI-MARX, INC",S19360,SRDAS,1919-6,"MIRROR, BEVEL",Closed,,HE19301,09/06/2018,Unit Price,,TX,US United States,1,149.00,1,149.00,9.140
"HOMELEGANCE TX, INC.",TRIMA,"TRI-MARX, INC",Customer-Designer;,,TRIMA,"TRI-MARX, INC",S19360,SRDAS,1908-1,"(1/2) QN UPH HB & FB & SL,DCHRY",Closed,,HE19301,09/06/2018,Unit Price,,TX,US United States,1,104.00,1,104.00,5.810
"HOMELEGANCE TX, INC.",TRIMA,"TRI-MARX, INC",Customer-Designer;,,TRIMA,"TRI-MARX, INC",S19360,SRDAS,1908-3,(2/2) QN/EK RL,Closed,,HE19301,09/06/2018,Unit Price,,TX,US United States,1,35.00,1,35.00,1.640
"HOMELEGANCE TX, INC.",TRIMA,"TRI-MARX, INC",Customer-Designer;,,TRIMA,"TRI-MARX, INC",S19360,SRDAS,1908-4,"NIGHT STAND, DARK CHERRY",Closed,,HE19301,09/06/2018,Unit Price,,TX,US United States,2,152.00,2,152.00,15.720
"HOMELEGANCE TX, INC.",TRIMA,"TRI-MARX, INC",Customer-Designer;,,TRIMA,"TRI-MARX, INC",S19360,SRDAS,1908-9,CHEST,Closed,,HE19301,09/06/2018,Unit Price,,TX,US United States,1,149.00,1,149.00,22.550
"HOMELEGANCE TX, INC.",TWOFF,Two Friends Furniture,Customer-Local;,,TWOFF,Two Friends Furniture,S19267,SRDAS,MT-G10EK,"10"" EK MATTRESS 2.5""+1.5""+6""",Closed,,HE19167,09/04/2018,Promotion Price,,TX,US United States,1,299.00,1,299.00,11.130
"HOMELEGANCE TX, INC.",TWOFF,Two Friends Furniture,Customer-Local;,,TWOFF,Two Friends Furniture,S19851,SRDAS,9979DGY-1,"CHAIR, DARK GRAY 100% POLYESTER",Closed,,HE19837,09/21/2018,Unit Price,,TX,US United States,4,396.00,4,396.00,37.200
"HOMELEGANCE TX, INC.",TWOFF,Two Friends Furniture,Customer-Local;,,TWOFF,Two Friends Furniture,S19851,SRDAS,9979DGY-2,"LOVE SEAT, DARK GRAY 100% POLYESTER",Closed,,HE19837,09/21/2018,Unit Price,,TX,US United States,1,140.00,1,140.00,15.830
"HOMELEGANCE TX, INC.",TWOFF,Two Friends Furniture,Customer-Local;,,TWOFF,Two Friends Furniture,S19851,SRDAS,2220F-1,"(1/2) FL UPH PLFM HB&FB, BK PVC",Closed,,HE19837,09/21/2018,Unit Price,,TX,US United States,5,325.00,5,325.00,30.900
"HOMELEGANCE TX, INC.",TWOFF,Two Friends Furniture,Customer-Local;,,TWOFF,Two Friends Furniture,S19851,SRDAS,2220F-3,(2/2) FULL UPH RL & SL         C5,Closed,,HE19837,09/21/2018,Unit Price,,TX,US United States,5,200.00,5,200.00,13.600
"HOMELEGANCE TX, INC.",TWOFF,Two Friends Furniture,Customer-Local;,,TWOFF,Two Friends Furniture,S19851,SRDAS,2220-4,"NIGHT STAND, BLK PVC",Closed,,HE19837,09/21/2018,Unit Price,,TX,US United States,5,230.00,5,230.00,23.650
"HOMELEGANCE TX, INC.",TWOFF,Two Friends Furniture,Customer-Local;,,TWOFF,Two Friends Furniture,S19851,SRDAS,2220-9,CHEST,Closed,,HE19837,09/21/2018,Unit Price,,TX,US United States,5,545.00,5,545.00,69.000
"HOMELEGANCE TX, INC.",TWOFF,Two Friends Furniture,Customer-Local;,,TWOFF,Two Friends Furniture,S19851,SRDAS,MT-G10F,"10"" FULL MATTRESS 2.5""+1.5""+6""",Closed,,HE19837,09/21/2018,Unit Price,,TX,US United States,5,"1,145.00",5,"1,145.00",39.550
"HOMELEGANCE TX, INC.",TWOFF,Two Friends Furniture,Customer-Local;,,TWOFF,Two Friends Furniture,S19851,SRDAS,3228-15,"WRITING DESK, SOLID WOOD",Closed,,HE19837,09/21/2018,Unit Price,,TX,US United States,1,225.00,1,225.00,8.560
"HOMELEGANCE TX, INC.",TWOFF,Two Friends Furniture,Customer-Local;,,TWOFF,Two Friends Furniture,S19851,SRDAS,1156WHT,AIRLIFT SWIVEL STOOL,Closed,,HE19837,09/21/2018,Unit Price,,TX,US United States,4,156.00,4,156.00,7.960
"HOMELEGANCE TX, INC.",TWOFF,Two Friends Furniture,Customer-Local;,,TWOFF,Two Friends Furniture,S19872,SRDAS,3228-05,"SOFA TABLE, SOLID WOOD",Closed,,HE19840,09/21/2018,Unit Price,,TX,US United States,1,169.00,1,169.00,6.039
"HOMELEGANCE TX, INC.",UNIHO,Unique Home Furniture,Customer-Local;,,UNIHO,Unique Home Furniture,S19664,SRDAS,B2053W-1,(1/3) T/T UPPER/LOWER HB & FB,Closed,,HE19610,09/17/2018,Unit Price,,TX,US United States,1,95.00,1,95.00,6.311
"HOMELEGANCE TX, INC.",UNIHO,Unique Home Furniture,Customer-Local;,,UNIHO,Unique Home Furniture,S19664,SRDAS,B2053W-2,(2/3) T/T SR/GR/LD,Closed,,HE19610,09/17/2018,Unit Price,,TX,US United States,1,79.00,1,79.00,3.979
"HOMELEGANCE TX, INC.",UNIHO,Unique Home Furniture,Customer-Local;,,UNIHO,Unique Home Furniture,S19664,SRDAS,B2053W-SL,"(3/3) TWIN SLATS, 2 SETS",Closed,,HE19610,09/17/2018,Unit Price,,TX,US United States,1,25.00,1,25.00,1.547
"HOMELEGANCE TX, INC.",UNHOM,Unique Home Furniture#3,Customer-Local;,,UNHOM,Unique Home Furniture#3,S19241,SRDAS,H13475,"TBL LAMP,WATER DANCING LT,COPPER",Closed,,HE19495,09/12/2018,Unit Price,,TX,US United States,1,0.00,1,0.00,4.190
"HOMELEGANCE TX, INC.",UNHOM,Unique Home Furniture#3,Customer-Local;,,UNHOM,Unique Home Furniture#3,S19573,SRDAS,1788-4,NIGHT STAND,Closed,,HE19826,09/21/2018,Unit Price,,TX,US United States,2,244.00,2,244.00,25.260
"HOMELEGANCE TX, INC.",UNHOM,Unique Home Furniture#3,Customer-Local;,,UNHOM,Unique Home Furniture#3,S19573,SRDAS,1788-5,DRESSER,Closed,,HE19826,09/21/2018,Unit Price,,TX,US United States,1,260.00,1,260.00,34.380
"HOMELEGANCE TX, INC.",UNHOM,Unique Home Furniture#3,Customer-Local;,,UNHOM,Unique Home Furniture#3,S19573,SRDAS,1788-6,MIRROR,Closed,,HE19826,09/21/2018,Unit Price,,TX,US United States,1,58.00,1,58.00,4.310
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19092,SRDAS,1824K-1,(1/5) EK/CK HDBD W/RESIN DECORATION,Closed,,HE19250,09/05/2018,Unit Price,,TX,US United States,1,213.00,1,213.00,18.593
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19092,SRDAS,1824K-2,(2/5) EK/CK FTBD W/RESIN DECORATION & SL,Closed,,HE19250,09/05/2018,Unit Price,,TX,US United States,1,161.00,1,161.00,11.340
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19092,SRDAS,1824-3,(3/5) EK/QN RAILS WITH MOLDING,Closed,,HE19250,09/05/2018,Unit Price,,TX,US United States,1,55.00,1,55.00,3.878
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19092,SRDAS,1824-1P,(4/5) KING/QN HDBD POSTS,Closed,,HE19250,09/05/2018,Unit Price,,TX,US United States,1,122.00,1,122.00,6.424
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19092,SRDAS,1824-2P,(5/5) KING/QN FTBD POSTS,Closed,,HE19250,09/05/2018,Unit Price,,TX,US United States,1,88.00,1,88.00,4.400
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19092,SRDAS,1824-4,NIGHT STAND,Closed,,HE19250,09/05/2018,Unit Price,,TX,US United States,2,378.00,2,378.00,24.318
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19092,SRDAS,1824-5,DRESSER,Closed,,HE19250,09/05/2018,Unit Price,,TX,US United States,1,429.00,1,429.00,37.956
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19092,SRDAS,1824-6,MIRROR,Closed,,HE19250,09/05/2018,Unit Price,,TX,US United States,1,132.00,1,132.00,9.616
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19092,SRDAS,1824-9,CHEST,Closed,,HE19250,09/05/2018,Unit Price,,TX,US United States,1,325.00,1,325.00,31.151
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S18932,SRDAS,8059-T,"62"" TV STAND (RTA)",Closed,,HE19251,09/05/2018,Unit Price,,TX,US United States,2,350.00,2,350.00,15.400
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S18932,SRDAS,1856FNG-1,(1/2) FULL HEABOARD&FOOTBOARD,Closed,,HE19251,09/05/2018,Unit Price,,TX,US United States,1,99.00,1,99.00,7.760
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S18932,SRDAS,1856FNG-3,(2/2) FULL SIDE RAILS WITH 3 PCS SLATS& 1 PC  SUPPORT LEG,Closed,,HE19251,09/05/2018,Unit Price,,TX,US United States,1,30.00,1,30.00,1.750
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S18932,SRDAS,1856NG-4,NIGHT STAND W/HIDDEN DRAWER,Closed,,HE19251,09/05/2018,Unit Price,,TX,US United States,1,65.00,1,65.00,7.150
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S18932,SRDAS,1856NG-5,DRESSER W/HIDDEN DRAWERS,Closed,,HE19251,09/05/2018,Unit Price,,TX,US United States,1,169.00,1,169.00,27.920
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S18932,SRDAS,1856NG-6,MIRROR,Closed,,HE19251,09/05/2018,Unit Price,,TX,US United States,1,36.00,1,36.00,3.070
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19182,SRDAS,2243SLK-1,"(1/3) EK/CK SLEIGH HDBD, CHERRY",Closed,,HE19252,09/05/2018,Unit Price,,TX,US United States,2,640.00,2,640.00,43.540
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19182,SRDAS,2243SLK-2,(2/3) EK/CK SLEIGH FTBD,Closed,,HE19252,09/05/2018,Unit Price,,TX,US United States,2,376.00,2,376.00,21.880
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19182,SRDAS,2243SLK-3EK,(3/3) EK RL & SL,Closed,,HE19252,09/05/2018,Unit Price,,TX,US United States,2,182.00,2,182.00,7.380
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19182,SRDAS,2243-5,DRESSER,Closed,,HE19252,09/05/2018,Unit Price,,TX,US United States,1,439.00,1,439.00,36.070
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19182,SRDAS,2243-6,MIRROR,Closed,,HE19252,09/05/2018,Unit Price,,TX,US United States,1,122.00,1,122.00,11.050
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19182,SRDAS,2243-9,CHEST,Closed,,HE19252,09/05/2018,Unit Price,,TX,US United States,1,349.00,1,349.00,33.890
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19182,SRDAS,2243-4,NIGHT STAND,Closed,,HE19252,09/05/2018,Unit Price,,TX,US United States,2,378.00,2,378.00,24.400
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19777,SRDAS,2243-114,"(1/2) DINING TBL TOP, 2*14IN LF",Closed,,HE19819,09/21/2018,Unit Price,,TX,US United States,1,323.00,1,323.00,23.100
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19777,SRDAS,2243-114B,"(2/2) DUAL PEDESTAL BASES, CHRY",Closed,,HE19819,09/21/2018,Unit Price,,TX,US United States,1,136.00,1,136.00,9.870
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19777,SRDAS,2243S,SIDE CHAIR,Closed,,HE19819,09/21/2018,Unit Price,,TX,US United States,4,420.00,4,420.00,22.240
"HOMELEGANCE TX, INC.",UNIFU,Universal Furniture,Customer-Local;,,UNIFU,Universal Furniture,S19777,SRDAS,2243A,ARM CHAIR,Closed,,HE19819,09/21/2018,Unit Price,,TX,US United States,2,230.00,2,230.00,11.120
"HOMELEGANCE TX, INC.",VAJFC,VAJU FURNITURE COMPANY,Customer-Local;,,VAJFC,VAJU FURNITURE COMPANY,S19702,SRDAS,5473-50,HUTCH,Closed,,HE19697,09/18/2018,Unit Price,,TX,US United States,1,328.00,1,328.00,42.041
"HOMELEGANCE TX, INC.",VAJFC,VAJU FURNITURE COMPANY,Customer-Local;,,VAJFC,VAJU FURNITURE COMPANY,S19702,SRDAS,5473-55,BUFFET,Closed,,HE19697,09/18/2018,Unit Price,,TX,US United States,1,381.00,1,381.00,27.605
"HOMELEGANCE TX, INC.",VAJFC,VAJU FURNITURE COMPANY,Customer-Local;,,VAJFC,VAJU FURNITURE COMPANY,S19702,SRDAS,5473S,"\SIDE CHAIR, D.BRW P/U",Closed,,HE19697,09/18/2018,Unit Price,,TX,US United States,4,240.00,4,240.00,15.679
"HOMELEGANCE TX, INC.",VALLE,Valles Furniture,Customer-Local;,,VALLE,Valles Furniture,S19425,SRDAS,2220-1,"(1/2) QN UPH PLFM HB&FB, BK PVC",Closed,,HE19342,09/07/2018,Promotion Price,,TX,US United States,1,58.00,1,58.00,6.850
"HOMELEGANCE TX, INC.",VALLE,Valles Furniture,Customer-Local;,,VALLE,Valles Furniture,S19425,SRDAS,2220-3,(2/2) QN UPH RL & SL           C5,Closed,,HE19342,09/07/2018,Promotion Price,,TX,US United States,1,37.00,1,37.00,3.110
"HOMELEGANCE TX, INC.",VALLE,Valles Furniture,Customer-Local;,,VALLE,Valles Furniture,S19425,SRDAS,4965W-NT,"DAYBED W/TRUNDLE,WHT PWDR COAT",Closed,,HE19342,09/07/2018,Unit Price,,TX,US United States,1,115.00,1,115.00,6.180
"HOMELEGANCE TX, INC.",VALLE,Valles Furniture,Customer-Local;,,VALLE,Valles Furniture,S19647,SRDAS,B2053FFW-1,(1/3)F/F UPPER/LOWER HB & FB,Closed,,HE19574,09/14/2018,Unit Price,,TX,US United States,2,280.00,2,280.00,17.015
"HOMELEGANCE TX, INC.",VALLE,Valles Furniture,Customer-Local;,,VALLE,Valles Furniture,S19647,SRDAS,B2053FFW-2,"(2/3)F/F SR/GR/LD, CENTER RAILS & SUPPORT LEGS",Closed,,HE19574,09/14/2018,Unit Price,,TX,US United States,2,232.00,2,232.00,7.959
"HOMELEGANCE TX, INC.",VALLE,Valles Furniture,Customer-Local;,,VALLE,Valles Furniture,S19647,SRDAS,B2053FFW-SL,(3/3)F/F SLATS,Closed,,HE19574,09/14/2018,Unit Price,,TX,US United States,2,58.00,2,58.00,4.238
"HOMELEGANCE TX, INC.",VALLE,Valles Furniture,Customer-Local;,,VALLE,Valles Furniture,S19755,SRDAS,1714BK-1,(1/3) QN HB,Closed,,HE19689,09/18/2018,Unit Price,,TX,US United States,1,114.00,1,114.00,10.729
"HOMELEGANCE TX, INC.",VALLE,Valles Furniture,Customer-Local;,,VALLE,Valles Furniture,S19755,SRDAS,1714BK-2,(2/3) QN STORAGE FB W/SLATS (13 + 8),Closed,,HE19689,09/18/2018,Unit Price,,TX,US United States,1,130.00,1,130.00,17.767
"HOMELEGANCE TX, INC.",VALLE,Valles Furniture,Customer-Local;,,VALLE,Valles Furniture,S19755,SRDAS,1714BK-3,(3/3) EK/QN RAILS,Closed,,HE19689,09/18/2018,Unit Price,,TX,US United States,1,55.00,1,55.00,3.175
"HOMELEGANCE TX, INC.",VALLE,Valles Furniture,Customer-Local;,,VALLE,Valles Furniture,S19755,SRDAS,5673GY-84,"DINING TBL, GRAY, BIRCH VNER",Closed,,HE19689,09/18/2018,Unit Price,,TX,US United States,1,219.00,1,219.00,14.300
"HOMELEGANCE TX, INC.",VALLE,Valles Furniture,Customer-Local;,,VALLE,Valles Furniture,S19755,SRDAS,5673GYA,"ARM CHAIR, GRAY",Closed,,HE19689,09/18/2018,Unit Price,,TX,US United States,2,110.00,2,110.00,7.800
"HOMELEGANCE TX, INC.",VALLE,Valles Furniture,Customer-Local;,,VALLE,Valles Furniture,S19755,SRDAS,5673GYS,"SIDE CHAIR, GRAY",Closed,,HE19689,09/18/2018,Unit Price,,TX,US United States,4,200.00,4,200.00,15.600
